chr1	3186678	3186725	0	0	0	3	0	35
chr1	4514320	4554584	2	2	0	0	1	24
chr1	4562892	4563322	2	2	1	2	0	14
chr1	4844740	4847747	2	2	1	1	0	25
chr1	4847025	4847747	2	2	1	11	0	37
chr1	4847872	4852790	2	2	1	8	0	40
chr1	4852525	4852790	2	2	1	2	0	39
chr1	4852957	4854173	2	2	1	8	0	41
chr1	4854329	4855795	2	2	1	19	0	38
chr1	4878206	4878677	1	1	1	1	0	32
chr1	4878710	4898806	1	1	1	1	0	10
chr1	4898873	4900490	1	1	1	2	0	21
chr1	4900539	4902533	1	1	1	10	0	36
chr1	4902605	4907223	1	1	1	4	0	37
chr1	4907298	4909609	1	1	1	6	0	39
chr1	4909712	4911178	1	1	1	10	0	39
chr1	4911356	4915185	1	1	1	4	0	35
chr1	4928200	4937692	1	1	1	9	0	42
chr1	4937756	4948249	1	1	1	18	0	31
chr1	4948356	4956966	1	1	1	3	0	42
chr1	4957055	4959679	1	1	1	9	0	38
chr1	4957055	4959682	1	1	0	1	0	39
chr1	4959826	4960962	1	1	1	6	0	35
chr1	4961020	4962137	1	5	1	7	0	41
chr1	4962293	4963639	1	1	1	2	0	15
chr1	4963787	4965156	1	1	1	2	0	24
chr1	4965229	4966578	1	1	1	11	5	35
chr1	5153502	5154639	1	1	1	1	0	14
chr1	5154787	5159231	1	1	1	2	0	24
chr1	5159335	5163585	1	1	1	5	0	28
chr1	5163676	5165837	1	1	1	2	0	24
chr1	5165952	5168251	1	1	1	10	0	34
chr1	5168357	5171292	1	1	1	6	0	18
chr1	5171347	5187612	1	1	1	11	0	38
chr1	5187711	5194499	1	1	1	10	0	39
chr1	5194693	5203306	1	1	1	13	0	39
chr1	5203486	5206034	1	1	1	1	0	6
chr1	5206161	5213972	1	1	1	1	0	34
chr1	5214075	5220170	1	1	1	7	0	40
chr1	5220285	5232327	1	1	1	4	0	37
chr1	5420982	5421405	2	2	0	0	1	36
chr1	5421194	5421405	2	2	0	0	1	36
chr1	5424313	5496638	2	2	0	0	2	34
chr1	6116130	6140660	2	2	0	1	0	16
chr1	6257133	6257217	2	2	0	0	1	27
chr1	6257133	6257345	2	2	0	0	1	27
chr1	6285182	6298163	1	1	1	4	0	38
chr1	6298274	6300182	1	1	1	4	0	42
chr1	6304312	6304452	1	1	1	8	0	36
chr1	6304624	6308485	1	1	1	15	0	41
chr1	6308689	6310175	1	1	1	5	0	40
chr1	6310603	6314328	1	1	1	12	0	42
chr1	6314500	6315018	1	1	1	3	1	38
chr1	6315204	6315381	1	1	1	5	0	33
chr1	6315569	6315648	1	1	1	11	0	41
chr1	6315731	6315821	1	1	1	11	0	32
chr1	6315884	6317929	1	1	1	9	0	32
chr1	6318034	6318289	1	1	1	21	0	40
chr1	6318417	6318499	1	3	1	5	0	14
chr1	6333167	6333247	1	1	1	2	0	22
chr1	6334815	6335797	1	1	1	1	0	10
chr1	6335846	6338921	1	1	1	1	0	3
chr1	6338981	6340914	1	1	1	1	0	23
chr1	6342996	6344421	1	1	1	1	0	29
chr1	6604506	6636241	2	2	0	0	2	19
chr1	6604506	6699839	2	2	0	0	2	19
chr1	7159441	7190417	1	1	1	7	0	38
chr1	7190840	7217860	1	1	1	10	0	39
chr1	7217964	7231115	1	1	1	6	0	30
chr1	7231288	7233471	1	1	1	2	0	23
chr1	7233596	7239738	1	1	1	4	0	19
chr1	8260448	8267060	1	1	0	0	1	34
chr1	8555200	8595155	1	1	0	1	0	33
chr1	9758007	9760305	2	2	1	2	0	11
chr1	9760399	9762942	2	2	1	2	0	22
chr1	9763015	9763511	2	2	1	1	0	40
chr1	9795576	9807190	2	2	1	6	0	21
chr1	9807278	9815674	2	2	1	2	0	40
chr1	9860006	9861349	1	1	1	1	0	38
chr1	9868472	9897237	1	1	1	2	0	18
chr1	9897345	9935355	1	1	1	2	0	38
chr1	9912478	9915699	2	4	0	1	0	33
chr1	9935574	9938607	1	1	1	15	0	30
chr1	9938692	9941854	1	1	1	8	0	39
chr1	9941928	9942482	1	1	1	6	0	32
chr1	9942559	9947390	1	1	1	11	0	42
chr1	9944439	9944807	1	3	0	0	1	14
chr1	9944480	9944725	1	3	0	0	1	30
chr1	9947479	9949250	1	1	1	12	0	41
chr1	9949301	9950556	1	1	1	6	0	15
chr1	9950615	9951802	1	1	1	13	0	42
chr1	9951887	9951984	1	1	1	6	0	41
chr1	9952117	9954631	1	1	1	2	0	36
chr1	9954745	9954849	1	1	1	5	0	37
chr1	9954887	9955891	1	1	1	6	0	37
chr1	9955979	9956271	1	1	1	4	0	40
chr1	9956368	9959094	1	1	1	18	0	39
chr1	9959251	9961585	1	1	1	2	0	33
chr1	9961676	9968944	1	1	1	4	0	40
chr1	10012381	10012547	2	2	1	6	0	20
chr1	10012617	10012834	2	2	1	6	0	41
chr1	10012943	10014244	2	2	1	4	0	40
chr1	10046925	10049040	2	2	1	2	0	27
chr1	10095289	10097327	2	2	1	8	0	42
chr1	10097477	10100823	2	2	1	7	0	27
chr1	10100936	10102563	2	2	1	12	0	39
chr1	10102650	10103482	2	2	1	6	0	38
chr1	10103549	10104232	2	2	1	7	0	41
chr1	10104362	10105153	2	2	1	17	0	39
chr1	10105389	10107886	2	2	1	1	0	36
chr1	10105389	10107894	2	2	1	1	0	12
chr1	10108570	10115300	1	1	1	1	0	26
chr1	10110105	10115300	1	1	1	4	0	30
chr1	10115410	10117648	1	3	1	2	0	23
chr1	10117524	10117648	1	1	0	1	0	38
chr1	10129049	10134557	1	1	1	1	0	8
chr1	10134639	10135547	1	1	1	4	0	37
chr1	10135647	10136650	1	1	1	1	0	19
chr1	10145172	10147396	1	1	1	4	0	33
chr1	10147468	10152477	1	1	1	1	0	37
chr1	10152572	10153725	1	1	1	4	0	34
chr1	10153784	10155971	1	1	1	4	0	33
chr1	10158410	10159106	1	1	1	6	0	29
chr1	10159186	10160412	1	1	1	7	0	41
chr1	10160543	10166090	1	1	1	2	0	36
chr1	10166239	10174436	1	1	1	3	0	19
chr1	10171063	10171479	1	1	0	0	1	29
chr1	10171095	10171479	1	1	0	0	1	29
chr1	10171127	10171479	1	1	0	0	1	29
chr1	10171319	10171479	1	1	0	0	1	29
chr1	10171384	10171479	1	1	0	0	1	29
chr1	10174590	10178593	1	1	1	3	0	36
chr1	10178707	10182617	1	1	1	1	0	29
chr1	10182768	10183100	1	1	1	2	0	5
chr1	10197789	10200210	1	1	1	2	0	40
chr1	10200258	10202678	1	1	1	1	0	5
chr1	10202743	10203388	1	1	1	2	0	42
chr1	10203499	10204316	1	1	1	3	0	35
chr1	10209222	10210691	2	2	1	3	0	32
chr1	10211923	10212800	2	2	1	2	0	26
chr1	10212970	10214942	2	2	1	5	0	36
chr1	10222099	10223610	2	2	1	1	0	20
chr1	10223750	10223831	2	2	1	4	0	29
chr1	10223968	10224505	2	2	1	1	0	37
chr1	10227270	10228124	2	2	1	1	0	3
chr1	10230254	10230925	2	2	1	5	0	30
chr1	10231096	10231187	2	2	1	3	0	37
chr1	10231229	10233921	2	2	1	3	0	7
chr1	10234013	10243058	2	2	1	3	0	27
chr1	10243578	10244291	2	2	1	3	0	31
chr1	10251267	10253887	2	2	1	6	0	35
chr1	10253973	10254200	2	2	1	3	0	41
chr1	10254407	10254610	2	2	1	8	0	31
chr1	10254723	10258981	2	2	1	10	0	38
chr1	10259184	10259451	2	2	1	7	0	41
chr1	10259561	10259663	2	2	1	5	0	26
chr1	10259904	10264481	2	2	1	8	0	37
chr1	10264717	10269067	2	2	1	8	0	40
chr1	10269202	10269953	2	2	1	2	0	35
chr1	10270130	10275032	2	2	1	1	0	33
chr1	10275135	10279649	2	2	1	3	0	37
chr1	10279927	10283268	2	2	1	2	0	32
chr1	10283449	10284349	2	2	1	3	0	26
chr1	10284497	10286061	2	2	1	3	0	20
chr1	10378282	10378490	2	2	0	0	2	33
chr1	10378312	10378490	2	2	0	0	2	33
chr1	10378342	10378490	2	2	0	0	2	33
chr1	10378372	10378490	2	2	0	0	2	33
chr1	10399783	10407491	2	2	1	3	0	10
chr1	10468405	10469855	1	1	0	2	0	37
chr1	11064134	11131549	1	1	1	2	0	25
chr1	11156867	11159940	1	1	0	1	0	34
chr1	11160103	11168686	1	1	1	3	0	34
chr1	11171392	11177826	1	1	1	1	0	15
chr1	11177977	11180505	1	1	1	1	0	42
chr1	11193449	11194037	1	1	1	2	0	28
chr1	11194088	11202561	1	1	1	1	0	23
chr1	11202638	11206988	1	1	1	1	0	33
chr1	11210323	11210459	1	1	1	1	0	33
chr1	11210553	11212872	1	1	1	2	0	38
chr1	11213022	11220033	1	1	1	3	0	14
chr1	11226583	11230319	1	1	1	2	0	9
chr1	11230505	11232463	1	1	1	2	0	12
chr1	11252259	11254669	1	1	1	4	0	29
chr1	11568999	11592486	1	1	0	0	1	27
chr1	12287375	12288515	2	2	0	0	2	35
chr1	12727785	12727811	2	2	0	0	1	39
chr1	12727785	12727946	2	2	0	0	1	39
chr1	12727839	12727946	2	2	0	0	1	39
chr1	12727866	12727892	2	2	0	0	1	28
chr1	12727920	12727946	2	2	0	0	2	35
chr1	12727920	12727973	2	2	0	0	2	35
chr1	12727920	12728000	2	2	0	0	1	13
chr1	12727947	12728027	2	2	0	2	0	40
chr1	12789008	12798817	1	1	1	1	0	25
chr1	12856923	12866989	1	1	1	5	0	27
chr1	12867230	12875403	1	1	1	3	0	26
chr1	12875556	12878077	1	1	1	5	0	41
chr1	12890754	12891018	1	1	1	1	0	9
chr1	12892324	12906336	1	1	1	1	0	14
chr1	12906554	12908582	1	1	1	2	0	16
chr1	12908836	12910052	1	1	1	3	0	34
chr1	12910150	12910626	1	1	1	2	0	42
chr1	12910722	12911666	1	1	1	2	0	39
chr1	12918679	12920983	1	1	1	1	0	34
chr1	12964850	12991261	2	2	1	1	0	24
chr1	13071075	13071949	2	2	0	1	0	29
chr1	13217189	13218540	2	2	1	4	0	17
chr1	13219333	13220913	2	2	1	1	0	38
chr1	13221143	13222602	2	2	1	1	0	13
chr1	13223300	13226593	2	2	1	2	0	24
chr1	13230515	13232296	2	2	1	1	0	24
chr1	13235327	13237119	2	2	1	1	0	38
chr1	13237331	13244302	2	2	1	1	0	9
chr1	13245573	13247297	2	2	1	2	0	4
chr1	13247446	13250704	2	2	1	2	0	25
chr1	13254588	13256956	2	2	1	1	0	33
chr1	13257135	13260310	2	2	1	3	0	42
chr1	13260415	13291530	2	2	1	5	0	28
chr1	13291704	13294832	2	2	1	1	0	21
chr1	13294938	13356192	2	2	1	1	0	35
chr1	13369947	13444161	2	2	1	1	0	38
chr1	13636621	13639694	2	2	1	27	0	42
chr1	13639856	13640162	2	2	1	24	0	39
chr1	13640307	13642026	2	2	1	11	0	33
chr1	13642132	13642227	2	2	1	19	0	36
chr1	13642299	13646591	2	2	1	22	0	34
chr1	13646677	13648323	2	2	1	34	0	42
chr1	13648383	13649673	2	2	1	27	0	41
chr1	13649791	13649913	2	2	1	35	0	38
chr1	13650036	13651246	2	2	1	32	0	40
chr1	13651311	13659823	2	2	1	8	0	34
chr1	13697662	13700288	2	2	1	5	0	19
chr1	13700438	13708454	2	2	1	6	0	35
chr1	13708634	13717608	2	2	1	5	0	31
chr1	13717736	13720944	2	2	1	2	0	42
chr1	13721109	13730552	2	2	1	3	0	23
chr1	13792295	13803034	1	1	0	0	3	29
chr1	14253503	14253604	2	2	1	1	0	35
chr1	14323327	14340928	2	2	1	1	0	42
chr1	14344828	14353344	2	2	1	2	0	39
chr1	14374699	14379869	2	2	1	2	0	38
chr1	15156511	15168216	2	2	0	0	1	30
chr1	15876182	15877864	1	1	1	5	0	28
chr1	15877961	15883264	1	1	1	2	0	11
chr1	15883387	15886109	1	1	1	7	0	33
chr1	15886197	15889157	1	1	1	1	0	22
chr1	15889308	15889874	1	1	1	2	0	35
chr1	15889988	15901730	1	1	1	4	0	38
chr1	15901791	15903624	1	1	1	2	0	30
chr1	15903714	15908405	1	1	1	1	0	16
chr1	15908513	15913144	1	1	1	4	0	38
chr1	16171584	16171950	2	2	1	58	8	42
chr1	16172161	16172713	2	2	1	84	9	41
chr1	16172824	16172915	2	2	1	69	0	42
chr1	16173054	16173391	2	2	1	47	0	41
chr1	16173559	16173733	2	2	1	36	1	40
chr1	16173909	16174588	2	2	1	28	1	39
chr1	16178255	16198388	1	1	1	3	0	24
chr1	16201431	16201517	1	1	1	1	0	12
chr1	16416236	16436302	2	2	1	3	0	16
chr1	16436364	16439978	2	2	1	4	0	25
chr1	16440111	16444897	2	2	1	3	0	41
chr1	16460258	16462740	2	2	1	2	0	18
chr1	16462849	16464274	2	2	1	3	0	28
chr1	16510683	16533258	2	2	1	3	0	14
chr1	16533419	16556243	2	2	1	1	0	28
chr1	16533419	16579565	2	2	1	1	0	21
chr1	16556375	16579565	2	2	1	1	0	42
chr1	16579633	16589396	2	2	1	1	0	39
chr1	16641507	16652150	2	2	1	5	0	41
chr1	16652227	16655499	2	2	1	4	0	41
chr1	16655577	16668174	2	2	1	3	0	12
chr1	16668278	16672485	2	2	1	3	0	40
chr1	16672578	16689460	2	2	1	6	0	32
chr1	16713703	16715909	2	2	1	14	0	40
chr1	16716054	16718178	2	2	1	10	0	39
chr1	16718232	16727045	2	2	1	1	0	28
chr1	16718232	16727215	2	2	1	4	0	32
chr1	16730549	16731739	1	3	0	1	0	39
chr1	16735730	16737888	1	1	1	1	0	29
chr1	16735730	16737891	1	1	1	2	0	30
chr1	16737998	16747191	1	1	1	6	0	28
chr1	16758844	16761907	1	1	1	1	0	5
chr1	16761998	16771018	1	1	1	2	0	25
chr1	16762564	16771018	1	1	0	2	0	28
chr1	16771148	16776396	1	1	1	1	0	4
chr1	16776450	16779662	1	1	1	1	0	28
chr1	17007077	17013076	2	2	0	0	1	36
chr1	17012260	17013076	2	2	0	0	1	36
chr1	17067784	17074114	2	2	1	0	1	12
chr1	17074759	17086262	2	2	1	3	0	33
chr1	17691758	17691870	1	1	1	3	0	3
chr1	17816137	17816954	1	1	1	6	0	37
chr1	17817071	17817724	1	1	1	7	0	40
chr1	17817826	17819730	1	1	1	2	0	38
chr1	17819872	17820488	1	1	1	3	0	30
chr1	17820550	17820657	1	1	1	7	0	34
chr1	17820725	17820957	1	1	1	4	0	28
chr1	17821089	17823061	1	1	1	1	0	10
chr1	17823106	17823191	1	1	1	1	0	10
chr1	17823265	17826481	1	1	1	3	0	15
chr1	17826558	17832335	1	1	1	3	0	38
chr1	17832467	17834286	1	1	1	3	0	17
chr1	18730433	18885618	2	2	0	4	0	15
chr1	20066108	20123024	1	1	0	0	2	29
chr1	20502636	20503695	2	2	0	0	1	28
chr1	20502823	20503034	1	1	0	0	1	33
chr1	20502848	20503695	2	2	0	0	1	28
chr1	20503459	20503670	1	1	0	0	1	40
chr1	20644806	20645013	2	2	0	2	0	35
chr1	20646694	20667616	2	2	0	0	2	35
chr1	20873879	20875040	2	2	1	27	0	42
chr1	20875132	20875486	2	2	1	18	0	38
chr1	20875564	20876020	2	2	1	22	0	39
chr1	20876125	20876965	2	2	1	23	0	42
chr1	20877107	20878944	2	2	1	36	0	39
chr1	20879096	20879819	2	2	1	13	0	41
chr1	20879947	20880281	2	2	1	29	0	42
chr1	20880457	20882188	2	2	1	21	0	37
chr1	20882398	20882787	2	2	1	33	0	42
chr1	20882920	20883184	2	2	1	10	0	39
chr1	20883339	20884622	2	2	1	20	0	40
chr1	20884732	20884912	2	2	1	21	0	35
chr1	20885152	20886872	2	2	1	12	0	40
chr1	20887004	20887466	2	2	1	30	0	39
chr1	20887676	20888016	2	2	1	17	0	40
chr1	20888130	20890354	2	2	1	12	0	38
chr1	21030642	21031376	1	1	1	3	0	20
chr1	21037741	21042998	1	1	1	3	0	29
chr1	21045264	21048866	1	1	1	1	0	4
chr1	21049081	21049633	1	1	1	2	0	32
chr1	21049782	21059591	1	1	1	3	0	25
chr1	21073358	21074061	2	2	1	2	0	7
chr1	21074206	21074449	2	2	1	2	0	34
chr1	21075862	21076373	2	2	1	1	0	27
chr1	21083134	21083625	2	2	1	4	0	19
chr1	21083736	21107620	2	2	1	2	0	16
chr1	21296271	21296815	1	1	1	1	0	10
chr1	21296904	21299631	1	1	1	1	0	17
chr1	21296904	21299814	1	1	1	5	0	5
chr1	22397880	22397939	2	2	0	0	2	27
chr1	22397880	22398019	2	2	0	0	2	27
chr1	22397928	22398019	2	2	0	0	1	31
chr1	22397932	22398099	2	2	0	0	1	35
chr1	22397952	22398099	2	2	0	0	1	25
chr1	23409530	23414810	2	2	1	5	0	42
chr1	23414957	23415068	2	2	1	7	0	37
chr1	23415136	23415251	2	2	1	1	0	32
chr1	23415331	23417806	2	2	1	11	0	42
chr1	23417886	23418052	2	2	1	11	0	31
chr1	23417889	23418052	2	2	0	2	0	42
